x,y,vars,range,sill,smooth,major_range,minor_range,azimuth
-1044413.5972530209,-358918.8373683677,0.77852742179872,83285.17321495803,0.8055719048649892,0.5,48666.84025262066,97373.62986895733,-81.05403
1499084.0686528021,1699732.7301882235,0.38068284517397966,206167.86340593564,0.43170579230904044,0.5,104695.18247465778,249999.99999999904,135.41104
1305481.915007527,1185879.6702493383,0.5908815280391233,249999.99999999997,0.6705498465477501,0.5,249999.99999999927,249999.99999998885,40.562435
-1766204.0953176343,-224288.75500782765,0.616643646088851,63075.883036182335,0.6556447186812344,1.1020311195180497,249999.99999995372,64961.48123225749,-151.00203
-1146139.9878003974,122982.75181699358,2.0565774060091973,52212.99684269777,2.1705933735517577,0.9842489155928664,48863.25330577098,42685.68276740797,-153.1394
1652948.4640304083,1515203.9683052562,0.7573155510387912,210270.1589117193,0.8400613845974441,0.5,249999.9999999539,213884.5940371115,67.96456
-400465.5988088506,1974923.8082931302,0.575747356308368,113418.62322655208,0.6250254854947036,0.5738094067511638,249999.99999999997,65936.69349126195,-13.541761
1251582.368696102,1659594.2134793317,0.5038567147317978,128838.33547659608,0.5730649934013978,0.5,249999.99999999037,120517.75423678248,-7.639615
-1093453.920382692,-199402.76163381618,1.4049980916497153,125378.41231092167,1.4904012630643513,0.5,94254.0212599877,157909.03002666237,145.4708
1363477.3805242805,1614755.9910916816,0.5507935880289362,180678.64165847475,0.6283452401633125,0.5,90469.40908274338,249999.99999999997,83.6831
752099.1667539864,-1412632.3132347043,0.6534365146275011,139677.5571333617,0.7109470826539508,0.5,43708.40563166124,249999.99999999997,-143.2246
1916810.0147076938,871391.0398268523,1.0387170866492967,85095.78802097114,1.1337291815317299,0.5,63320.86407361966,100329.51184297552,-44.243668
166801.64086146932,1074159.1888102563,0.7148015905638793,91509.97930659038,0.7675528751386379,1.193299855121885,94185.70209331744,80615.54574768058,-167.41325
45567.990426677745,-257755.28791442793,1.2280798231306036,21355.77508871301,1.0105517327550275,1.5,249999.99999999997,15915.987287963637,-58.17359
-61414.389360553585,1481397.2087349743,0.5969704439796624,63425.282383626356,0.5604015008930014,0.5,41900.940749918365,59754.633795911184,-155.73589
-591017.7501619416,-453745.12772936886,0.5869111870078393,249999.99999999997,0.5981272891525642,0.5,249999.99999999837,73649.69980720476,-32.712013
1300857.064304931,604786.1502051535,1.431362088479102,80165.41736973153,1.4835940886969747,0.5,67811.70698297725,67737.16892537683,21.322304
27584.28631764371,1785511.2523344886,1.1497186632634744,75931.34212871193,1.2077387732543372,0.660455205091991,85969.73541164237,58670.470014048115,125.53291
989683.1767932465,-1958489.1912162288,0.9214688516643792,168048.0523010195,0.9705277076568927,0.5,224087.9789050479,249999.99999998277,-24.1305
811736.832117015,1026387.416292307,0.6331419308394094,104291.44051543895,0.6347178405603401,0.5,249999.99999999997,46222.09600996794,-136.46317
-337996.2349722581,295612.8611107636,1.755569056237342,70434.4313625641,1.8616782277206723,0.9545797353493274,249999.99999999997,72495.56187282046,155.41637
1119442.7549006036,1572930.3647655407,0.77467087822558,113894.66446086204,0.8389673073841378,0.5,174630.09896521247,36485.084494766845,172.65125
-703722.1288452325,-534304.7719119322,0.38034100045491953,69831.9994163215,0.37684391789986954,0.5,56691.46952339261,61061.71825806112,-87.88394
692486.9234878113,-1920016.9118966127,1.4572346660849775,85479.70130548257,1.4837996775106126,0.5,41052.188498973235,154512.87525627008,-174.7751
1092973.7524498198,-745480.947728524,0.5951294231022102,249999.99998137346,0.7552805984686016,0.5,213362.04679198176,249999.99999999997,-155.03723
-1598737.01532852,916010.2535314346,1.3629548377599399,53587.06235757816,1.394422588852038,0.5,39671.72013534085,45640.45270732668,79.18754
688931.3922126922,890510.4703668142,0.49809451908386904,130408.62863851794,0.5135660588360957,0.5,249999.9999999676,148925.7876356823,179.91068
1260751.7547701513,718563.9323772457,1.4327537451595735,86921.40567476826,1.5349959529544086,0.5,71242.69288997827,249999.99999996903,-37.22149
1805542.1386763388,278322.0272029191,0.4086200493893255,192174.0893529796,0.4486271600939569,0.5,138496.95503118762,249999.99999999956,88.89023
1062014.9763138257,436212.48003096925,1.2432562442696786,60240.510411621224,1.2341710480028842,0.5,40923.9157304232,64703.33078360922,51.862694
788207.0246416447,-871425.4478888945,0.23598397954322856,143071.29239645557,0.24432139395278213,0.5,249999.9999997114,187105.40484681734,-166.46355
-57653.36907517258,738417.8875622014,1.0634793414378314,83806.29268108793,1.1230347136420513,1.5,59379.53347102559,159598.2751178143,120.5105
-2242517.042416459,1018614.4163730349,1.7187751189816987,61963.87977366367,1.6624362798520553,0.5,48121.251004374135,23257.022562174305,56.75267
439249.66589317564,1298976.5436377013,0.4826694679130503,66005.64477271303,0.5054089852885678,0.8047788666903881,185134.79634380553,37319.115980582326,-152.61972
-290932.2898881184,812861.9645983903,1.980561833674287,62117.65948720247,2.1838080599911156,1.5,48386.499883977966,112822.17115126022,-137.00423
928626.9398594964,-875892.3729286399,0.5067140612483404,103298.45035410262,0.5194245977455881,0.6359455379766429,202499.84367461878,249118.0943471551,-153.99733
1914167.441999347,-522957.6234350796,1.1931153483139159,153868.95369622792,1.4068451831161528,0.5,58193.162851048575,249999.99999999997,-96.448784
1187340.3308390677,-836791.897267927,0.5304043803901752,120135.11832412991,0.5686329357494153,0.5395802593296953,86709.91444837536,148528.44667455324,171.05016
1904118.8069776762,-1508488.5146347606,0.6021513521592451,141328.9735039822,0.6755133992846877,0.5,33904.99842338475,130860.96492046195,-49.151466
1359770.0169280814,1060127.956777866,0.6756186167788852,118372.71566504872,0.7843200625449032,0.5,249999.99999999997,79034.892837274,-38.016026
1782388.1697431598,551472.9060715502,1.1047468752616738,45898.14510839619,1.09738172736161,1.4973602693127142,102890.52155382675,32921.28172266525,-23.132883
2439989.2065773727,-536831.2243596027,1.504777382436925,158322.6849415995,1.6408689465421504,0.5,83348.08763160047,249999.9999999993,33.193
590024.9842057005,-722821.2121740961,0.4812011854337801,76156.72729441739,0.48715876262444735,0.5,79247.89844326217,249999.99999999997,-143.25807
1779104.132699781,-993268.716479254,0.6340970183298559,83013.47431652322,0.6659417955043058,1.100483124002694,68762.47894710259,109197.18371094085,-25.726414
-250873.87592632184,1107892.0795964487,1.7658311161598725,62417.970993942356,1.7571003717616072,1.5,107170.63345816496,48860.2622926844,-174.79724
262279.0047939676,1567348.171782392,0.3569988514082137,47831.596951680694,0.35886488138922923,0.5567122673553164,45715.86097044566,35224.55212920487,-174.79141
1336071.7805016637,-424072.0806399314,0.6479170432600512,71073.62834455488,0.7377087376426609,1.5,45476.030512321944,105123.81046680505,-87.39714
1517269.3569600405,-152359.49564749934,0.687080383897641,66597.7662946977,0.7408177568958186,1.5,74747.70160700206,38485.755175739076,-102.03654
467404.71930055786,996510.5667048385,0.5002378123039712,249999.99999999997,0.6281758341384059,1.2599635760315093,249999.99999989851,249999.99999999936,176.63889
857711.2759103617,-566053.7446491886,0.3696795683196988,201895.44908816175,0.43354996053378325,0.9370931173209036,195515.25598844187,249999.99999999997,-129.42172
-1806622.6230060516,-87342.86779216724,0.577433208878193,81213.31824807262,0.6220193409090028,0.5,36950.07380415161,92543.3450985794,141.74991
-55828.795798778534,1611967.847153142,0.9806368353612288,69169.73274476848,1.0182203439557294,0.5,44304.6258172268,64624.13699830215,-135.7979
181192.12606527563,-470784.7259433409,2.442251770134105,38130.971283715924,2.3265716392888436,1.5,37597.73113577758,30186.90080646248,-122.436134
-1985811.3236571215,936586.4213941246,1.3667359227374785,42632.91837599159,1.3767863031805934,0.5,126115.98956272454,33645.315556802416,176.92267
1414848.0959542384,1309884.6908331122,0.5125841180665474,249999.99999999988,0.5979803056145954,0.5,249999.99999999997,249999.9999999994,70.5717
-682763.625416114,-1054674.1729865428,0.7971338252180752,45478.71513104331,0.8293105531742266,0.5,26637.525475030227,249999.99999999997,115.739235
756352.3532592226,733786.579054256,0.6571068914998087,249999.99999999997,0.8380216050968867,0.9348628515755523,211795.64187500207,249999.99999999997,116.4421
-219041.09069281397,327191.84880903596,1.1687051440582572,208086.0868430607,1.5808330858492934,0.6345960912230794,249999.99999998807,182923.90029879523,177.10376
565449.2191608571,610697.2149926601,1.4565347119803003,249999.99999957636,1.313685098073193,1.5,105070.16767925292,249999.99999999034,138.10858
1204789.5380812427,-1769569.6404218855,0.7932504775289854,128934.67658845315,0.8641753774545132,0.5886473752907775,238038.26375737847,79692.2730829905,-80.67071
-177221.2625323967,-309376.7155786231,2.0294289654885693,127298.08483997177,2.24057310663102,0.5,249999.99999999997,88524.30731077441,-137.79599
1317694.4032281376,-844285.8937048609,0.5030986322474348,128772.34727809917,0.5403337871113623,0.5273261895625617,130591.12552829375,149613.45603338288,-163.60329
191146.37624175102,105352.28894884977,0.6578816723516404,154003.63818557945,0.7700200903735268,0.8079529481385277,75793.00215225789,164834.06063901435,-160.73788
1971623.964303,1415461.7412073659,1.2178435752531327,80813.78633895774,1.3062006702310198,0.6329526756122289,93235.97447969853,230571.35012364257,36.53277
137.5977329351008,119923.37045074394,0.5092248348239281,249999.99999999997,0.5741018516379169,0.5,194248.66569702906,188629.99681206513,139.99377
580087.3305471046,-1337760.728408275,1.0416663443336733,48967.71052718984,1.0727746419610065,0.6200806966463726,42681.85017770576,41570.29996410526,-132.06215
889512.1516132206,-2085386.6843913656,1.1025544208485678,191970.7707692278,1.2087361528145935,0.5,107116.38178976189,50322.87669121549,-59.665943
548093.3786645024,-161892.26583028538,0.3144656590898975,249999.99998326335,0.3314126531064103,0.5,249999.99999999965,249999.99999861652,-131.26552
-492365.2973756548,-501927.97926444,0.5199393542465822,249999.99999995937,0.5405089117058338,0.525809569978349,249999.99999999997,249999.99999999997,-50.40604
546548.1776708951,853611.4851064524,0.5676435230124524,249999.99999999997,0.5621900099362883,0.5372248787646404,249999.9999999997,200280.8292762503,132.26132
517522.49534105463,138759.47265599063,0.5661308407554717,31495.510224191672,0.5866904947984483,1.1246171146043094,25784.700928568658,35530.00533667188,-147.61095
-1466715.1539193895,400851.64732393716,1.5905155077859952,69457.37198775804,1.6380374952029566,0.5,58059.951132589675,80307.49018961383,165.67876
2405553.1568894666,-420612.13855214044,1.5409051117521582,219342.95939508622,2.0783628014176885,0.5,86276.02398165058,249999.99999535712,-6.834979
1751641.9783417042,-797959.4568466186,0.8602685021869367,115166.76280524458,0.9274723124539437,1.5,107884.32766430343,142142.44796114723,-43.758167
1698253.9843951734,-1487106.4028045868,1.3816621387632784,80364.6666921619,1.55571600160849,0.8610585382469784,55008.778359958225,94257.40708710602,-33.578587
1050881.4306658125,-1058802.7281920933,0.7409851345095103,158660.20841528382,0.9059715225790747,1.307974237992337,142797.70439262758,213279.23050265783,-173.9232
-1609215.0242906285,360264.47271866584,1.3111180517930596,76702.42477584891,1.4102130638480253,0.5483429530880575,51304.53771352013,176186.98970725195,-21.35528
1086660.8078502184,722276.2684857347,0.9164665027339155,111356.75023195891,1.0820916611844276,1.040993851622177,215492.60081250934,89387.12416849873,-8.903801
-488278.2380717015,-295054.91532600485,1.2558935979083181,249999.99999999997,1.455251412129449,0.5,224942.13654615733,249999.99999999726,-122.589386
583016.4694334609,-2008966.0693634835,1.8950742827219438,72911.7710200986,2.004344058804749,0.5,53799.1272036132,85768.32470245504,-98.38615
715954.8596839025,1241581.713535008,0.5549080611365969,145226.80847812386,0.6347421513240545,0.5,249999.99999999977,51209.44231862369,-140.38893
342045.72159918863,384994.37035395205,1.3136668077903055,173113.51884003714,1.6073323269162132,0.7411439560840352,214941.34254497557,249999.99999998513,154.83138
421369.47615901334,-1988040.620888399,2.345859395207674,49115.24497219097,2.4314652773472636,0.5,30307.278390168445,57882.061754600894,-35.422478
549693.1093950728,1413613.4763631662,0.623063072579798,76567.02519914221,0.5916811614161049,0.5,53356.477763509865,63513.41027437594,-173.05667
1748372.0005819257,1142048.571613174,1.2256411518290629,79435.4556222359,1.3756975823744773,0.6061880549186845,49201.20323871401,102148.57501464464,-86.566986
-294853.97265333775,1269527.2321110219,0.9882399863929912,121164.57684666883,1.1451234114436268,0.9743650041325892,77280.12530801764,203921.5222551208,-138.53575
-1529654.069576528,107097.33843355346,1.2793361071048017,40458.578133545365,1.2723522626630561,1.057519477620918,23629.16241574727,53624.358282338675,71.666664
-113302.84008842008,894643.5942614907,1.6269330677283893,63392.73864840417,1.7489728403259062,1.5,144888.70483514524,50735.96361688719,150.88318
1202783.6071847202,-92887.55626735557,0.7711666118973898,137880.19782323897,0.8164842405371869,0.5,129197.92217960002,70055.83939638344,-124.81467
2116888.047959596,-472492.87522914726,1.6719164927854,69447.638487362,1.62138987073675,1.025338559891214,88884.12970364814,69365.11435052786,-7.919991
834193.6876560999,1674747.8858545404,1.0895581187682555,82951.56163426542,1.2158272133590156,0.5,72355.96348824482,118181.91904489064,-45.321
694812.3713393202,1464235.330761061,0.6165672280629091,76462.29778241896,0.5863962224031558,0.5,45015.73830977023,77130.35417952432,68.48996
-984163.8898647982,-67315.59076453513,1.6892807369685798,85181.21575013244,1.8314194317515355,0.5,89725.59394140405,105867.8805638799,83.20285
-464044.1944937138,717084.2429382051,1.830657354371292,66105.08182636014,1.9459967964314107,1.5,73909.50474618822,54088.00447089968,-171.4321
996609.3959501637,1650363.6309235422,1.1637136303529956,106921.97902064267,1.289222646704386,0.5,73617.2108574868,249999.99999999974,144.91965
926905.128438645,741775.6104305238,0.74564852273913,202789.80762478602,0.807908631011723,0.5,249999.99999999988,249999.99999802903,-2.214508
1839667.5907977512,-728330.7633832693,1.1749989117226105,136774.56123575132,1.2056391614925503,0.6585518053281899,249999.99999999767,84877.79954740148,-25.460308
-225412.29548560036,516586.9800373786,0.911526888691201,118743.88467490608,0.9769229811222411,0.7729356309379828,71329.31305143489,154378.3186304097,113.420555
1557069.0555786425,-1650671.8523956914,1.200320766352243,183612.21260362718,1.4802362251405907,0.5,198994.33022095283,121218.83931351213,-57.87656
1362227.3471029392,-230873.2216593232,0.7373316121151897,67296.42890034219,0.7879115437873192,1.5,48973.23196011879,199300.79172892246,-81.75624
1843334.370218114,1523099.1068067607,1.163131967995454,100062.95563464414,1.3353800861113851,0.5,82128.50260187278,78814.30542492743,-90.72582
1557619.6768874507,-1129114.9885380287,0.8229504295549825,180378.36342849542,0.9229262264075213,0.5,249999.99999999997,112951.74375452979,-3.9565814
378577.5326561346,506826.6470636339,1.2628578714410645,198713.47722585264,1.664598289397258,0.6450214445293057,184967.12472519276,249999.9999999925,151.247
310780.52408427745,1155863.553243422,0.3487386825072658,249999.99999999997,0.409577624717549,0.5,79253.69858483512,72949.07310487432,-167.66544
770002.1883832766,-1773006.2131715815,1.0502068408987415,51946.85773221949,1.0306387047583843,0.5,64502.5805862779,59749.416117642395,3.9797945
1452359.4387423685,-1929062.625549012,0.6357301624211781,222248.5625447273,0.8254215553426457,0.5,249999.99999999997,145876.75980486398,-107.89786
1082103.2491016276,-913216.2431162708,0.7417864246088666,162018.7385083735,0.9493793280959512,0.670711280235261,124693.43801260684,106609.7341176735,-160.49275
-1288017.284657474,-252554.29624594562,0.7561107113430799,103602.9759691184,0.7826990361637861,0.5,72537.92657989461,144551.6284550083,-150.2731
-485037.4738230272,359626.8212396954,1.8961697949738945,62507.2296752771,2.019911119145858,1.5,68473.53778806707,50372.793860091864,-158.39925
1465747.7863109317,1108897.9404090466,0.8227021304061823,173662.3166616431,0.9920372900039083,0.5,249999.99999999994,87745.93490044144,-56.72426
-669763.3491744865,146859.7326709181,1.4188592331475673,61399.527716895434,1.3500705290803683,0.8716100797457733,76343.64251136505,44803.72639656258,122.61817
2133847.972251337,1418444.2518259035,1.1458902785270146,71423.24016500339,1.2017544429676414,0.9414755410451309,70725.56837036843,105676.99290261616,-83.274124
515560.5974316015,-357244.14980447525,0.51761069148156,108494.44229046143,0.5396120524180363,0.6809210543957634,90566.97870818288,249999.99999999997,-143.21884
-79800.10900572455,429475.51655173115,0.841397389878614,76397.02337048009,0.8048503656850394,1.0604065068592101,97880.45001426178,68757.1440689632,-165.82553
810349.8132492625,-1947153.9375184996,1.1048532369721775,200928.17934904312,1.1935561084464583,0.5,101545.07930364703,78318.26725732075,-73.907524
1222448.9847611794,1082598.1968959337,0.6104639575907376,249999.99999999997,0.7308398097965273,0.5,249999.99999994173,249999.99999995396,-38.0734
853999.9494646522,578640.240307278,0.8654025372376503,249999.9999999957,0.8787776375680102,0.5,249999.999999991,249999.99999999988,34.000725
-366431.61425929656,1404633.9217245104,1.0611209063995055,149392.71572676438,1.2579671595426931,0.5,65149.18674511553,249999.999999953,24.177876
566623.6431669793,273601.7281557387,0.7204807548903942,38443.828927667295,0.7277692715696529,0.9228086162207897,31018.809371105755,67857.70504858396,-162.24454
1131223.0206555817,-398050.98291834444,0.593172832882394,61263.093232845335,0.6119728800855266,1.5,71938.6650878776,61072.92791519285,-130.28793
81220.5631096377,1233813.6661820998,0.7887449030256226,95834.55238251806,0.8049572486524784,0.5,249999.99999999307,43899.54951797894,-178.30545
605726.0925569497,-1855802.8483219957,1.8305529536019443,196341.2815709162,1.977343347735205,0.5,249999.99999999997,249999.99999999945,-134.35793
2072837.9362124996,1278341.0103975441,0.8463245148094022,80569.28684800188,0.8296341013871439,0.5,82042.01811403863,77986.09081424483,5.072043
1893248.7738864897,-1700480.316083354,0.6332895452508939,146410.10050318547,0.7124200219311528,0.5,46299.58631607301,148910.742406106,106.90796
2509668.564237263,-52811.09457571292,0.33441753929952206,42187.62390830887,0.33361547659532903,0.8151018280834416,49861.210383089776,37916.991724866435,25.441698
-836535.3452642998,74935.55616764957,0.9922179145667539,102840.97660580497,0.9415891216198058,0.5,208147.2879555505,50266.73787326082,133.688
2288765.472835579,245477.2830434949,0.3683627544637942,46251.018537346325,0.3756947779928012,0.6049020947347912,58346.8152999156,36709.26222710651,15.3221445
1567587.1440957598,-349781.56086347485,0.6892776215895527,61772.895889273226,0.7487595931524782,1.5,85554.74276831912,62006.08720662245,-54.625294
1549386.8704880895,1502446.8268956654,0.5378081145639723,247345.67793949918,0.6497981411563004,0.5,249999.99999999997,249999.99999998638,126.69167
617578.7448492232,1162311.3314550444,0.5105585846617244,155001.64110678103,0.5914071839262819,0.5,249999.99999984624,141043.52697261996,-168.20235
787906.2645785464,-1218502.450380738,0.4993210166671095,216628.91524247706,0.4991672963929432,0.5,112470.87267212178,138164.14434328955,-174.80736
2029161.678912024,1537075.5774243614,1.3206903439329771,74653.62749879582,1.360245047142157,0.7381700110242981,75503.36410507135,63217.685108460675,-158.27713
2218924.74744602,497906.1370223933,0.31604803129691267,85222.76680033389,0.33007655355254273,0.5,41109.995886604534,249999.99999997352,19.93649
-1259298.5528497822,-837366.3318164102,1.2990644845476935,37878.997983527675,1.3826032445008734,1.1476763980687432,249999.99999999997,40860.977311454255,78.67171
-65382.116266672034,-493908.2370345751,1.6892765044888816,248344.44265919423,2.0730814126065407,0.7332705039179709,231723.17676890056,246472.47553337747,-97.331505
696930.0261975778,-1546923.6253966624,1.021026690720643,45537.460997441245,1.0674171931759437,0.5,67635.12252297385,96218.48423372966,-179.4157
2071874.2229594216,548623.3724064785,0.33198691680625964,89643.95128772891,0.3479476063214093,0.5,249999.99999935302,80304.81818262953,34.385265
499157.4282998843,-883029.8169212751,1.1873076574256665,45664.80013723318,1.20147851490614,0.5884697850712347,17351.07461278292,75808.75160987099,-160.79884
1611831.7584408289,-1438924.0467133073,1.5302137232697461,68089.21351064656,1.5808787564348028,1.5,73003.35713534667,63040.555505253615,-84.04908
-1411751.315005499,62298.556747267954,1.4431880108054826,70609.60247099621,1.4894772038733246,0.6836141784615368,42890.07470331939,116553.55279053994,78.06623
325234.9869135353,855088.6320923995,1.0048033093171937,121536.72562007674,1.0663475672327614,0.6105919162472487,249999.99999999997,82050.9107891626,-172.53731
1545058.7376475036,-909147.2816720796,0.5761604525222254,237436.20953902483,0.671612244713014,0.5,249999.99999997736,236831.50926367287,11.129413
1063554.321632417,1825944.1636036802,0.9770771149910941,47694.61869963984,0.9739953879189509,0.7672865134944877,63324.26675343674,249999.99999999997,106.33768
1931286.4533365034,-1043207.5195742999,0.36146262506638643,55896.55416043066,0.334162263486333,0.7024034079959058,45666.71291131573,73350.30458157214,-22.625467
-658798.6276760134,-945077.3538545193,0.5783692367782275,249999.99999999997,0.6413416246672439,0.5,42909.02881867446,249999.99999999997,80.24755
2173099.310589047,-1062563.4588519176,0.6695536350951765,56749.70582674194,0.6855235211561638,1.492782570386482,92024.53757954286,34801.85008457879,-31.383093
