x,y,vars,range,sill,smooth,major_range,minor_range,azimuth
989757.4104548721,-1958636.092595708,0.7650967136831489,40095.81098114425,0.7713555316670185,0.7490900517299804,67816.27433558051,28748.591016258433,-24.1305
811797.7184680589,1026464.403047204,0.5383243088956274,100802.4477953854,0.5672542811716988,0.5,68582.3290336007,39340.61122968453,-136.46317
-338021.5872251061,295635.0342926653,1.6433158171915283,51608.59559436468,1.752258221777672,1.5,249999.99999999997,50113.073827027336,155.41637
1119526.7215038817,1573048.3463410558,0.7571218241169452,53853.49371561895,0.7969431383930389,0.7559103106746591,62324.373976529634,48301.71455315937,172.65125
-703774.9132833397,-534344.8487775121,0.34419061411322743,86431.18315910181,0.3417519679222944,0.5,70393.64503405306,82108.38856498418,-87.88394
692538.8652012441,-1920160.927566572,1.6486493965803706,45509.05643469144,1.6172712969318392,0.5,29337.245669692344,49459.95033458706,-174.7751
1093055.7336793765,-745536.8643912701,0.5304723988980741,218063.92708546243,0.6126251878988603,0.5,249999.99999999997,228282.50161933422,-155.03723
-1598856.9325963964,916078.9611712135,1.4090789690194816,48787.07979567532,1.4568985513597836,0.5,24722.75468316307,37476.806904653036,79.18754
688983.0672346102,890577.2653315887,0.5338806248003318,172903.7620304985,0.6187445200493047,0.5,249999.99999999965,162417.15534081994,179.91068
1260846.320608343,718617.8300619423,1.3295445320889008,57791.346833654556,1.3756405264365887,0.561887900876639,56904.48810024946,159282.36055506725,-37.22149
1805677.56787966,278342.90344258305,0.4373625944061748,143718.55171777666,0.47879596107110123,0.5,68130.38303029846,96806.25836196254,88.89023
1062094.635402958,436245.1992388922,1.1690480004387336,33630.373433489585,1.179438002147326,0.5,23503.802267780946,43048.828009509845,51.862694
788266.1460806364,-871490.8113338305,0.25518504528164015,198557.03787726833,0.26989824429526077,0.5,16936.672124887744,141986.93112515795,-166.46355
-57657.693510296755,738473.2744424567,0.984416340645577,70715.37626686067,1.0328153381937215,1.5,48756.8003296984,141830.33179739089,120.5105
-2242685.2480152,1018690.8200946348,1.6209248876731288,39220.27346131542,1.622067689508633,0.5731421497462823,39165.4614555362,19602.242773750982,56.75267
439282.6129128197,1299073.976621773,0.4891702985358039,62815.19258961554,0.56345893307568,0.7655441178787717,91274.10506329953,34307.54945491487,-152.61972
-290954.11199207045,812922.9353428097,2.025656145810363,64421.650942411754,2.2995184771659622,1.5,52851.963709762225,124225.1560245873,-137.00423
928696.5938453851,-875958.0714264591,0.41503741393641896,64309.23158481704,0.39726817674605003,1.5,231859.56743943683,249999.99999999997,-153.99733
1914311.0189151885,-522996.8491794118,0.9624776713190749,57675.563945093396,1.1016594187480624,1.5,46356.01337717508,84729.69144667272,-96.448784
1187429.3902698243,-836854.6629367885,0.459925979250865,86610.32124013497,0.4867759390463063,0.5,107739.7340247412,72339.33640446185,171.05016
1904261.6301705185,-1508601.6625881535,0.6934208229120712,73215.32938447538,0.7013088158101671,0.5,36207.510763234866,132142.2807790782,-49.151466
1359872.0098786457,1060207.4743263787,0.6518358799678886,70611.11331634982,0.7221503550539494,0.6227770966160624,82131.2099481881,43617.517654334995,-38.016026
1782521.8622251386,551514.270675966,1.0842214761371305,49213.12033142268,1.1235852072616566,1.5,81386.91432405823,30937.60617044139,-23.132883
2440172.224069616,-536871.4907280668,1.6289673937536073,58015.41613413909,1.6381297146190583,0.6524044084927562,249999.99999999904,29447.60157763018,33.193
590069.2405051459,-722875.4291867102,0.5076054761656461,53133.055963311315,0.5044381771435948,0.5,18703.04086450012,112396.32851121407,-143.25807
1779237.5788543485,-993343.21908325,0.7369621101563915,83179.77531246858,0.7945685438836018,1.4383926262765703,61640.433875907176,159002.02498188958,-23.575006
-250892.6933487584,1107975.1798124397,1.7057141373247409,54137.00479227887,1.6995323488877025,1.5,137013.11686134245,46113.259293990624,-174.79724
262298.6776866163,1567465.7346515628,0.37115036036343335,55762.68826944358,0.3637688718880856,0.5,70113.33391262103,41620.09783624839,-174.79141
1336171.9959067423,-424103.889226838,0.487008673619367,50056.308440754125,0.5286347088240544,1.5,35970.3388638225,153911.74127092067,-87.39714
1517383.163542471,-152370.92375248345,0.6101219980795892,52368.0727897013,0.6330936970677156,1.5,51570.33658280906,43190.12468414369,-102.03654
467439.7781603914,996585.3124719188,0.41765545664980147,249999.99999999997,0.4773477120686869,0.5,249999.99999999997,249999.99999999997,176.63889
857775.610689533,-566096.2029258651,0.39190257762770403,170142.8414070211,0.4150959236883457,1.5,192895.01501049896,229250.39306160228,-129.42172
-1806758.1332538018,-87349.41916238843,0.6159457040921472,86303.78493584778,0.663044425217182,0.5351099389241233,48898.863922913384,249999.99999999997,141.74991
-55832.983377221506,1612088.7568326462,0.9441930940438473,44740.903873934476,0.9679865782006198,0.5524559272974983,54143.96483994197,25881.917926627157,-135.7979
181205.71683380753,-470820.03832902526,2.253106564691243,30761.05281426028,2.2983224885861393,1.5,30945.30336548085,25490.127956011813,-122.436134
-1985960.27440147,936656.6724008303,1.3140707347256897,27728.435219300474,1.3362839169334433,0.5982586034841876,45848.4005137959,22683.548932955873,176.92267
1414954.2201738572,1309982.9420100423,0.4427924045579234,249999.99999999997,0.48908262060765323,0.5,249999.99999889487,138273.06032626118,70.5717
-682814.8378092595,-1054753.2814603643,0.8050907597546819,21189.51462063296,0.8329955447780959,1.5,19332.18441317687,23712.35482873381,115.739235
756409.085358927,733841.6185516347,0.4548741769146596,249999.99999999753,0.5431873528007495,0.5,249999.99999999997,148994.29097013647,116.4421
-219057.5204175883,327216.39065188076,1.0053647518324582,154786.0061648903,1.2887417094021265,0.6235407171885436,130869.85994860946,158941.58446034577,177.10376
565491.6320935874,610743.021864472,0.9959537232151283,249999.99999999997,0.994178429243098,0.5010700463411224,36464.25888074019,249999.99999205224,138.10858
1204879.9063334242,-1769702.3714180167,0.9135999168522263,109037.02186864273,0.9999658573007221,0.7619360727184455,214857.4773776701,70962.9536941397,-80.67071
-177234.55545637896,-309399.92115284875,1.99502456954109,47023.718617902,2.1963193990790635,1.1144405589540112,94122.51210747086,37332.18343866553,-137.79599
1317793.2401920762,-844349.2214796664,0.47675801630472714,76222.67592561411,0.4937680364715457,0.5612156445393945,105418.2829693094,64802.52013255604,-163.60329
191160.7136537102,105360.1911607422,0.5755547060056148,130327.1242128733,0.6840637102905522,0.8255360233435464,74531.65782808895,185289.688375365,-160.73788
1971771.8508889806,1415567.9114549812,1.2413276883592872,61107.96946727572,1.3385715481505747,0.9230198474078428,91373.5094266984,46458.32395333564,36.53277
137.60805379692465,119932.36560304277,0.505139371621786,182603.59964201396,0.5275499107008093,0.5,153019.8001455382,175466.5654787348,139.99377
580130.8414479857,-1337861.0704971144,1.0628476643338602,29480.603708598916,1.1241185887823724,0.7636695996782392,35156.05652438912,24388.1270339355,-132.06215
889578.8716965998,-2085543.1040346595,0.9707976295683798,26519.343368901227,0.9782856404500315,1.125829663426557,24327.76203539436,39790.899963885684,-59.665943
548134.4897790137,-161904.40896453615,0.3147989369097681,249999.99999999997,0.2963648110044992,0.5,249999.99999984595,249999.99999955256,-131.26552
-492402.228466067,-501965.62762772106,0.4561276530815521,249999.99999999997,0.46132670110271456,0.5,249999.9999999999,249999.99999999997,-50.40604
546589.1728837416,853675.5123705617,0.4814758841523936,249999.99999999997,0.5081508226638527,0.5,249999.99999999994,92128.98475428001,132.26132
517561.3134100125,138769.88065723982,0.6097916093600488,33026.57351650761,0.6257102660371768,0.9267390169569859,29021.91151915928,37947.09823884591,-147.61095
-1466825.1685573973,400881.71420417447,1.494048144680523,41407.120570619074,1.4783957856295316,0.7021646345362068,27962.19084469008,48898.99202758488,165.67876
2405733.5914196866,-420643.6876174384,1.5326166439335223,54633.12241525897,1.7424192644642353,0.9899916405450708,40883.04561375226,28967.424150787017,-6.834979
1751773.364628709,-798019.3097911766,0.7094404911467717,78019.08899374603,0.8275961355323328,1.5,71851.37851544654,112101.9035593553,-43.758167
1698381.366182182,-1487217.9469392106,1.3394203096310775,102426.8244715686,1.5220231457572497,0.6299063116575497,53849.83015410856,108792.72535641078,-33.578587
1050960.2546555111,-1058882.1463385224,0.6245314358004281,114504.16178973217,0.7328358090783792,1.5,141455.20440125163,139052.21382152065,-173.9232
-1609335.72748777,360291.49525637366,1.1290430221810925,52631.83836497798,1.201764564289102,0.5,44376.98175332458,101908.14048018826,-21.35528
1086742.3155615786,722330.4446234852,0.8754666920089464,86237.34026001742,0.9727925536889968,0.7129137121806439,90230.35249443464,67528.85284552164,-8.903801
-488314.8626020099,-295077.04665778764,1.416944364065519,158492.18355795578,1.424165664867447,0.5,51612.70019717273,249999.99999999997,-122.589386
583060.2000417295,-2009116.7568874382,2.2489829118798697,153342.44462250426,2.3630214968182193,0.5,79791.19264760846,249999.99999999997,-98.38615
716008.5616685776,1241674.8414763175,0.5150527341307848,56245.13649745473,0.5592721608761331,0.6251922675931529,106888.30759411224,36525.55644989368,-140.38893
342071.377593908,385023.24781947536,1.1170453459738046,133343.90428525786,1.3468701346560454,0.8230775222170041,249999.99999999997,166206.90130167844,154.83138
421401.08203031216,-1988189.7388467614,2.124199375595671,249999.99999999994,2.6529771193828457,0.5,249999.99999999997,47182.7050099887,-35.422478
549734.3405013881,1413719.5079770545,0.5607265337935321,55449.945600114625,0.553117488499266,0.5,15716.103664081827,47382.773824764095,-173.05667
1748503.1415960714,1142134.2338222656,1.0685736552007181,47556.174981392716,1.1526426233118572,0.6647473602590872,45949.79844610595,58939.37924095318,-86.566986
-294876.08891291264,1269622.4561758367,1.095513359762615,95907.71701383367,1.2052529024508052,0.9975510310555509,60505.43792886708,112707.63896619735,-138.53575
-1529768.805105299,107105.37153724628,1.3669730617349969,30288.502225806307,1.416473202955333,1.5,27592.684577287026,48445.48938723539,71.666664
-113311.33865128318,894710.6992415581,1.5815025041261042,56724.03721246333,1.6886483605017328,1.5,215335.7425822544,50021.50390590146,150.88318
1202873.8249770375,-92894.52353080222,0.6510600945294347,249999.99999999997,0.761391652399483,0.5,249999.99999999997,107906.89226692665,-124.81467
2117046.8304414414,-472528.3157388405,1.7351007904828837,54750.13822071407,1.6656932338636445,1.5,58142.87309780123,77063.60255961643,-7.919991
834256.2584397523,1674873.5045078443,1.1480471949946909,80185.21012542243,1.2942760772369961,0.5757730374348109,73237.10014721919,114686.12249829205,-45.321
694864.4874787848,1464345.1593937315,0.6590730391813238,69160.2927947578,0.6354434917501541,0.5,51205.20523229536,78978.36042432894,68.48996
-984237.7095385054,-67320.63993876008,1.7815586981679201,81495.62543644977,1.8823344550923835,0.5,184274.82304738628,85737.79037368722,83.20285
-464079.00128898025,717138.029635095,1.8431773137073741,67781.89666584098,1.9441833118245873,1.5,74433.39585612311,55533.42861282427,-171.4321
996684.1491301786,1650487.4205748271,1.163862252156724,50905.110366142086,1.259007143598382,0.6225625019843608,50768.49625882778,83363.30474210998,144.91965
926974.6532757608,741831.2491651797,0.6785873852484169,195300.34070520088,0.7465924019500074,0.5,212059.0706447696,249999.99999979665,-2.214508
1839805.5796659477,-728385.3936535502,0.944345080777484,66354.15374979781,0.9549701483485011,1.5,50533.09390604381,57779.567773120514,-25.460308
-225429.20309852296,516625.7279356709,0.9286511542254071,110397.22157634748,1.0293582229727645,0.973362635814612,65161.75035537993,223784.4381475378,113.420555
1557185.847436997,-1650795.6651658982,1.2728694379204872,184591.3747695121,1.6166207441842304,0.501646433249894,114333.43726810573,103811.92674654025,-57.87656
1362329.5243716985,-230890.53888267,0.5466868149340424,54366.37375588506,0.5752460854976937,1.5,44079.48141417665,249999.99999999983,-82.33651
1843472.634122271,1523213.3506641565,1.2089641459529787,59003.475643520906,1.3134035277428593,0.9294266063951041,40618.87009716798,55897.18911823021,-90.72582
1557736.5100465333,-1129199.6806313787,0.7237282816602222,121710.98053707636,0.8074035522180864,0.5,57342.64299276276,249999.99999999997,-3.9565814
378605.9288106989,506864.6628637435,1.0661025223500784,136966.83369373684,1.2971600655033881,0.7410720401937977,180282.7242010192,249999.99999999997,151.247
310803.8349546711,1155950.2516797585,0.2637169383284652,88133.65074463296,0.2628944063640706,0.5,119630.49161119958,57043.18044394779,-167.66544
770059.9443229996,-1773139.2019364457,1.089759020619423,30640.717837007396,1.0854751488476306,0.548314680751906,28687.802338907917,81573.64905370816,3.9797945
1452468.3765940592,-1929207.319715345,0.7006990672303517,117401.88949737244,0.7917671937708722,0.5,249999.9999953479,90774.16330613033,-107.89786
1082184.4149618968,-913284.7411843115,0.6687423731916802,81829.73141187259,0.7468913275476979,0.7485207040544551,139491.4246324161,61063.7132751058,-160.49275
-1288113.895614919,-252573.23971251072,0.8093912230843926,79910.93734992066,0.784321989513615,0.5,52842.423954739024,193313.51070766727,-150.2731
-485073.8552717087,359653.7959487592,1.8809814713348816,51947.1981967889,1.9871615463811956,1.5,61626.133532839354,43055.638622462604,-158.39925
1465857.7283891132,1108981.1160721434,0.752595627505931,207409.12150355958,0.8955610934131055,0.5,14546.060600796618,183771.42918022067,-57.112907
-669813.5864494019,146870.74825242674,1.5831907027221024,51434.168043537284,1.5141406269588575,1.2978041575922288,45378.072241691865,71359.67907746808,122.61817
515599.2683435003,-357270.94579530973,0.5621324176449899,76155.1948821354,0.6340293162590828,1.0360403310890909,69881.5066854385,77193.54243347228,-143.21884
-79806.09461246058,429507.73043686105,0.8458798733121828,79179.573223732,0.8130426016122679,0.8299556694570818,126316.11545294976,70769.35669140931,-165.82553
810410.5955634876,-1947299.9886689284,1.0812197277034339,30950.77375144777,1.067992424418352,0.6062559893140799,37870.06763031242,42709.12891543081,-68.01129
1222540.6776043205,1082679.3998809997,0.5793416646112314,70363.38567675598,0.6063543236971751,0.5,44613.46332066473,131461.6053669097,-38.0734
854064.0058665024,578683.6426655366,0.7087364578724823,83892.77771486164,0.7534313711056037,0.5,249999.99999999997,202301.9069904886,34.000725
-366459.09937887825,1404739.2798044477,1.0737274916178294,96837.33422303337,1.1505777984791237,0.5888202955888484,57544.32785949414,239810.00674458424,24.177876
566666.1441903193,273622.2503375686,0.8013690217387789,35532.57237908105,0.7859657050258896,0.8999146049661968,27649.264765348853,41501.12741865871,-162.24454
1131307.8708671518,-398080.839727744,0.520959232328062,47912.256680635415,0.5265908207662896,1.5,49355.68184505596,48018.857696814164,-130.28793
81226.6552610863,1233906.2114615915,0.5988696816086647,42579.12259202613,0.6174071325834121,1.5,249999.9999999996,40761.35961015316,-178.30545
605771.5265572914,-1855942.0474555332,1.9250566297258065,64190.133735750365,1.852260727287408,0.5,105105.36586962368,53454.78075066018,-134.35793
2072993.4146055542,1278436.8955618404,0.9381062367048314,55933.4526003505,0.864806700240811,0.5,54462.74110523825,49299.28295623355,5.072043
1893390.7817453165,-1700607.864861938,0.7050271442023084,108253.60421930302,0.7558653767920624,0.5,48189.80447612824,206081.2859618575,129.88452
2509856.8082039775,-52815.05580392899,0.37096911002503696,36249.65533810592,0.36630736134415437,0.6839908815691584,48981.84661391856,22214.512939906796,29.94011
-836598.0916898372,74941.17689643521,1.0995228893292386,70814.50557225508,1.0355806014656717,0.5,140575.73575301137,59090.19292608694,133.688
2288937.1474134997,245495.6956809871,0.4099477405459803,36447.32931430029,0.42095011771994534,0.8208828522356263,38990.280300593,27013.009416042958,15.3221445
1567704.7248896463,-349807.79710416356,0.5578458967407185,46911.845221462776,0.5814426066976032,1.5,70169.39291894558,45494.48859732697,-54.625294
1549503.0861249398,1502559.5216771616,0.4857432214400174,166212.86982592082,0.5043135069465323,0.5,93945.51192002994,249999.99999999997,126.69167
617625.0678873905,1162398.5135231102,0.5131421642723519,111593.96988569207,0.5619495418834531,0.5,108810.44085622625,133371.4984915243,-168.20235
787965.3634582781,-1218593.847204199,0.418095490540828,54402.45675243764,0.3788841286341815,0.5,249999.99999999997,33637.83116027195,-174.80736
2029313.8812581766,1537190.8696218878,1.4195677686251198,63509.45935877365,1.4608688305019737,0.6950569892615143,65704.02491086585,49779.0690949628,-158.27713
2219091.183445679,497943.4837173391,0.2948034424063102,82212.04376258732,0.3088872487197022,0.5,38892.443067363965,249999.99999902787,19.93649
-1259393.0096869296,-837429.1405721721,1.3437112399803854,38616.45313552647,1.4426627226043347,0.9565898997145162,249999.99999999997,25981.252259759753,78.67171
-65387.02041580714,-493945.283857035,1.730003607972354,222806.3484624029,1.9587031961237922,0.5,249999.99999927482,202351.20200321256,-97.331505
696982.3011770407,-1547039.6562716546,1.0277793128979342,36177.679812731505,1.0806472360425539,0.5301968101393613,73713.10648068358,23871.599605773357,-179.4157
2072029.6290667541,548664.5232744957,0.3259229807142845,84683.24746148997,0.3258895632538937,0.5,249999.99999999997,35054.54793707884,34.385265
499194.8688510619,-883096.0507809301,1.1622069787227582,172048.831589556,1.2189120536054685,0.5,20148.13120606582,249999.99999999997,-160.79884
1611952.6579126595,-1439031.9768098204,1.4908885342512708,95811.03857266673,1.665077249639588,0.8477254946741318,53281.1428006088,73118.19630300476,-84.04908
-1411857.2069433182,62303.229606309906,1.480698012817286,50902.79139898707,1.5661739918690776,1.308276691035127,40682.04585704065,102301.86464449887,78.06623
325259.38197706034,855152.7701536124,0.8580157342090435,80092.8163983623,0.9110110216973792,1.5,71852.34278405651,69452.4066125448,-172.53731
1545174.6286419267,-909215.4745374913,0.4597732111006519,138053.95599500084,0.46589200015312676,0.5,244359.23975134647,108520.41329386445,11.129413
1063634.0961839948,1826081.1231119009,0.9905742743772643,36936.66538768249,1.0365867292337227,1.4498169253461388,47268.26985323832,35094.69069435156,106.33768
1931431.3143066,-1043285.7679631067,0.4981982136846321,54704.87829818687,0.45143987975399064,0.673555876286902,41643.61900512824,249999.9999848635,-22.625467
-658848.0425145729,-945148.2417448475,0.622990586046913,40395.08080679297,0.5784108312797368,0.6609869677205298,25492.177976795447,249999.99999999997,80.24755
2173262.3093372164,-1062643.1590813547,0.6991342765248121,38524.44919084538,0.7213588094658434,1.5,62568.18063932226,28293.069566766273,-31.383093
